CustomerID,Age,Gender,State,TenureMonths,MonthlyCharges,TotalCharges,DataUsageGB,CallMinutes,SMSCount,CustomerSupportCalls,NetworkComplaints,LatePayments,PlanType,ContractType,PaymentMethod,FamilyPlan,InternationalCalls,DeviceAgeMonths,AvgMonthlyRecharge,Churn
CUST012568,67,Male,West Bengal,50,250.2,11194.29,290.42,4663,1531,10,6,7,Basic,TwoYear,Cash,No,No,19,1073.98,No
CUST012569,62,Female,Andhra Pradesh,113,1703.19,176540.47,208.07,3311,2615,6,14,6,Premium,Yearly,Debit Card,No,Yes,24,3588.6,No
CUST012570,40,Male,West Bengal,16,4805.13,67390.98,87.39,4362,258,20,14,3,Premium,Yearly,UPI,No,No,40,3857.04,No
CUST012571,44,Female,Gujarat,62,3990.93,255532.29,277.4,311,1690,7,8,12,Standard,Yearly,UPI,Yes,No,36,1388.0,No
CUST012572,27,Male,West Bengal,98,1016.99,97110.34,172.04,2896,2861,6,4,3,Premium,TwoYear,Cash,Yes,No,38,406.84,No
CUST012573,42,Female,Chhattisgarh,11,158.8,1790.61,102.46,1649,1340,18,8,12,Basic,Monthly,Cash,Yes,No,12,3295.12,Yes
CUST012574,30,Female,Chhattisgarh,83,3378.69,276620.32,138.01,4344,468,1,14,10,Basic,Yearly,Net Banking,Yes,Yes,17,2212.9,No
CUST012575,33,Male,Assam,63,2937.14,193993.73,121.86,3423,2290,9,7,1,Basic,TwoYear,Credit Card,Yes,No,31,2302.05,No
CUST012576,58,Male,West Bengal,30,506.61,14514.84,280.59,4297,2351,11,8,7,Standard,TwoYear,UPI,Yes,No,43,3103.55,No
CUST012577,51,Male,Karnataka,54,4833.38,224658.61,245.95,466,2828,17,11,1,Standard,Monthly,Credit Card,Yes,No,39,2137.59,No
CUST012578,54,Female,Jharkhand,71,3127.19,195869.02,9.41,2662,2094,16,11,3,Standard,Yearly,UPI,No,No,15,671.11,No
CUST012579,39,Male,Andhra Pradesh,27,3292.45,86023.61,2.96,4620,24,13,11,0,Premium,Yearly,UPI,No,No,20,1234.36,No
CUST012580,34,Female,Karnataka,86,4282.63,338674.37,20.81,2552,2427,18,9,2,Standard,Yearly,UPI,No,No,52,2427.54,No
CUST012581,40,Male,Chhattisgarh,64,1751.61,97818.71,183.12,1984,749,19,13,10,Premium,Yearly,UPI,Yes,No,50,1555.34,Yes
CUST012582,53,Male,Uttarakhand,81,2835.44,206158.79,244.34,1224,1522,14,14,3,Standard,Monthly,Debit Card,Yes,No,5,1819.68,No
CUST012583,66,Male,Himachal Pradesh,79,2923.32,218220.63,154.48,3379,2664,14,15,2,Basic,Monthly,UPI,Yes,Yes,46,1301.1,No
CUST012584,26,Male,Telangana,9,4840.04,41540.74,160.42,2126,563,3,3,3,Basic,Monthly,Credit Card,Yes,No,5,3288.04,Yes
CUST012585,69,Female,Punjab,76,744.28,58653.46,72.13,4505,652,6,11,11,Premium,Monthly,Credit Card,No,No,37,755.14,Yes
CUST012586,19,Male,Uttarakhand,72,3818.67,238688.95,137.79,1944,472,6,11,0,Basic,Monthly,Credit Card,No,Yes,31,2464.89,Yes
CUST012587,49,Female,Andhra Pradesh,2,2918.24,5378.68,77.05,2468,1249,15,3,1,Basic,Yearly,Credit Card,Yes,No,20,3832.26,No
CUST012588,67,Female,Andhra Pradesh,49,4242.36,197733.35,82.2,1512,2843,4,11,9,Premium,Yearly,Cash,No,No,32,2017.62,No
CUST012589,70,Male,Kerala,48,4176.56,174945.11,117.35,4270,2544,13,11,5,Premium,TwoYear,Debit Card,Yes,No,49,1200.39,No
CUST012590,39,Male,Chhattisgarh,55,158.95,8633.5,14.26,2860,1451,8,1,2,Standard,Monthly,Net Banking,Yes,Yes,17,1471.92,No
CUST012591,60,Male,Odisha,80,1356.63,103430.08,286.49,2374,1350,16,0,1,Premium,Monthly,Cash,No,No,16,3572.64,No
CUST012592,30,Female,Madhya Pradesh,67,986.0,62223.96,274.28,3676,84,5,1,12,Basic,Monthly,Credit Card,Yes,No,42,3923.58,No
CUST012593,25,Male,Bihar,115,2362.38,266570.61,238.88,1696,1321,0,9,8,Standard,Monthly,Credit Card,No,No,34,1040.34,No
CUST012594,18,Male,Odisha,112,4535.91,461061.87,170.55,2163,629,17,13,6,Basic,Monthly,Cash,No,No,54,1056.26,Yes
CUST012595,34,Male,Bihar,31,124.53,3543.36,243.91,2724,2840,6,15,2,Standard,Yearly,Debit Card,Yes,No,31,2131.1,Yes
CUST012596,29,Male,Punjab,107,2492.14,235337.14,292.24,4981,1986,6,12,0,Premium,Yearly,Credit Card,Yes,No,16,1657.32,No
CUST012597,21,Female,Uttar Pradesh,26,4435.49,110103.83,85.08,4883,2470,15,12,1,Basic,Monthly,Debit Card,No,No,25,978.22,Yes
CUST012598,70,Female,Tamil Nadu,105,4638.44,450256.08,109.28,2086,1022,16,2,12,Standard,TwoYear,Cash,Yes,No,15,3093.06,No
CUST012599,30,Male,Punjab,110,3320.76,329509.98,218.71,4624,1614,5,8,10,Premium,Yearly,Debit Card,No,No,30,1807.34,No
CUST012600,48,Female,West Bengal,66,4165.79,240560.2,192.86,3712,2595,4,3,7,Basic,Monthly,Debit Card,No,No,50,2383.45,Yes
CUST012601,58,Female,West Bengal,30,1687.93,43277.43,247.45,476,976,2,5,5,Standard,TwoYear,Cash,No,No,20,1717.29,Yes
CUST012602,24,Male,Uttarakhand,77,1501.2,102723.55,104.09,3457,1388,13,3,8,Standard,Yearly,Cash,Yes,No,22,1263.48,No
CUST012603,40,Female,Bihar,101,340.69,30951.01,93.17,3500,1555,1,6,11,Premium,Monthly,UPI,Yes,Yes,36,484.28,No
CUST012604,41,Male,Maharashtra,116,2565.69,281872.15,175.63,4066,576,15,10,8,Standard,Monthly,Credit Card,Yes,Yes,45,2101.52,No
CUST012605,22,Female,West Bengal,78,2333.58,163489.56,43.76,2315,1108,14,3,9,Standard,Monthly,Cash,Yes,No,17,1317.35,Yes
CUST012606,22,Female,Kerala,1,1922.39,1948.4,11.87,4105,683,9,10,5,Standard,Yearly,Net Banking,No,No,31,704.09,Yes
CUST012607,34,Female,Chhattisgarh,96,655.34,59441.48,73.24,1958,588,5,0,3,Standard,Yearly,Cash,No,No,26,304.76,No
CUST012608,47,Male,Haryana,70,1230.74,83977.51,47.5,3352,1856,17,3,0,Standard,TwoYear,Net Banking,No,Yes,29,2840.95,No
CUST012609,26,Female,Andhra Pradesh,22,1098.01,21537.39,2.0,3391,2944,5,7,6,Premium,Monthly,Net Banking,No,No,43,3263.51,Yes
CUST012610,23,Male,Telangana,75,4725.45,330743.33,233.4,4677,2996,5,15,6,Standard,Monthly,UPI,Yes,Yes,24,2724.81,No
CUST012611,42,Male,Odisha,113,4835.66,530340.22,162.96,282,2547,4,1,10,Basic,Yearly,Debit Card,No,No,22,1058.52,No
CUST012612,36,Female,Andhra Pradesh,87,116.77,9267.12,200.69,3171,2458,3,10,1,Standard,Yearly,Net Banking,No,No,11,1493.69,No
CUST012613,33,Female,Maharashtra,54,935.68,46345.1,48.92,1286,1737,12,7,4,Premium,Yearly,Net Banking,Yes,No,20,3551.96,No
CUST012614,38,Male,Tamil Nadu,14,4455.03,63086.75,77.01,1388,853,19,3,4,Standard,Monthly,UPI,Yes,Yes,19,3836.88,No
CUST012615,19,Female,Uttarakhand,14,287.87,4100.45,18.03,2501,1474,9,0,5,Premium,Monthly,Net Banking,Yes,No,27,198.8,Yes
CUST012616,27,Male,Telangana,84,4722.91,379501.91,299.24,464,1843,7,1,10,Standard,TwoYear,UPI,No,No,10,3224.79,No
CUST012617,33,Male,Uttarakhand,71,1962.32,143404.45,30.93,2502,1324,1,6,11,Premium,TwoYear,Net Banking,No,Yes,13,938.27,No
CUST012618,54,Female,Odisha,19,2739.56,51913.0,27.11,4464,1010,15,2,2,Standard,Yearly,UPI,No,No,23,303.18,No
CUST012619,32,Female,Bihar,26,3842.72,86029.16,184.25,4110,668,4,12,2,Basic,Monthly,Credit Card,No,Yes,45,3030.52,Yes
CUST012620,30,Male,Maharashtra,59,1295.13,73500.94,99.56,1962,753,1,12,12,Standard,Yearly,UPI,No,No,47,2268.22,Yes
CUST012621,30,Female,Tamil Nadu,22,593.3,12916.31,266.27,2161,723,10,15,10,Premium,Yearly,Debit Card,Yes,No,40,3813.72,Yes
CUST012622,49,Male,Karnataka,6,4068.75,23391.5,249.46,2910,2449,12,4,7,Basic,Yearly,UPI,Yes,No,19,1914.53,No
CUST012623,62,Male,Maharashtra,63,4924.67,315340.88,260.45,3530,1932,15,1,11,Premium,Yearly,UPI,No,Yes,5,73.11,No
CUST012624,64,Male,Chhattisgarh,77,3328.01,233236.56,220.54,2176,1037,8,5,2,Standard,Monthly,UPI,Yes,No,41,2624.59,No
CUST012625,63,Female,Maharashtra,74,4143.6,264647.97,39.54,1834,2432,1,15,0,Basic,Monthly,Net Banking,No,No,55,2348.36,No
CUST012626,25,Female,Telangana,54,4712.43,248548.17,19.08,4566,276,12,3,2,Standard,Monthly,Net Banking,No,No,42,2514.35,Yes
CUST012627,60,Male,West Bengal,19,1220.04,23091.75,19.39,4158,2202,19,11,9,Premium,Monthly,Net Banking,Yes,Yes,45,1035.07,Yes
CUST012628,35,Male,Haryana,95,1816.99,173140.66,240.53,3068,2197,19,11,0,Standard,Yearly,Debit Card,No,No,19,2159.38,No
CUST012629,53,Female,Jharkhand,10,1173.23,9998.41,197.14,796,494,0,8,12,Standard,Monthly,Cash,Yes,No,52,549.13,Yes
CUST012630,43,Female,Haryana,37,402.74,14673.03,294.3,4733,2548,9,2,11,Basic,TwoYear,Net Banking,Yes,No,2,2715.42,No
CUST012631,27,Male,Haryana,77,3688.15,242566.7,193.05,347,2250,15,6,5,Premium,TwoYear,Cash,No,Yes,12,1395.1,No
CUST012632,48,Male,Kerala,17,813.72,13901.81,74.78,3961,713,16,8,6,Basic,Yearly,UPI,Yes,Yes,7,3425.35,No
CUST012633,50,Female,Rajasthan,118,554.28,64791.61,26.85,3123,2926,3,9,9,Premium,Monthly,UPI,Yes,Yes,47,2068.43,No
CUST012634,46,Female,Gujarat,55,1852.41,98162.08,109.68,747,1043,18,0,6,Basic,Yearly,Credit Card,Yes,No,4,641.8,No
CUST012635,22,Male,Kerala,5,396.72,1886.93,59.91,3248,1568,10,10,12,Standard,Monthly,Cash,No,No,9,3721.76,Yes
CUST012636,30,Female,Bihar,21,979.84,20433.05,188.52,3990,1948,10,6,7,Basic,Yearly,Debit Card,No,Yes,8,2037.09,Yes
CUST012637,18,Male,Madhya Pradesh,118,442.71,45001.39,28.79,209,1254,8,11,7,Standard,Monthly,Credit Card,No,No,33,705.98,Yes
CUST012638,40,Male,Gujarat,39,4398.66,174367.62,231.75,2771,493,1,1,1,Basic,Monthly,UPI,No,No,55,211.95,Yes
CUST012639,57,Female,Uttar Pradesh,20,3920.7,69807.69,208.97,4257,1534,5,14,12,Standard,Monthly,Credit Card,Yes,No,48,3493.52,No
CUST012640,20,Male,Tamil Nadu,71,4311.62,289458.89,220.91,466,1403,0,14,12,Standard,Monthly,Cash,Yes,No,15,1145.86,No
CUST012641,20,Male,Bihar,15,4354.82,61883.73,289.64,4079,1804,6,1,10,Basic,Yearly,UPI,Yes,No,25,3788.33,No
CUST012642,24,Female,Haryana,79,4728.09,375545.34,195.17,3792,1697,17,4,2,Standard,Monthly,Credit Card,Yes,No,43,1422.68,Yes
CUST012643,53,Female,Gujarat,53,1014.61,47783.77,236.57,951,2857,5,9,11,Premium,Monthly,Credit Card,Yes,No,54,128.29,No
CUST012644,52,Female,Punjab,87,4510.04,357040.23,25.59,2417,907,18,7,0,Standard,Monthly,UPI,No,No,32,458.3,No
CUST012645,32,Male,Kerala,33,2672.69,86666.02,282.93,4442,1014,18,8,0,Basic,Yearly,UPI,No,Yes,55,3691.13,Yes
CUST012646,57,Female,Karnataka,44,914.53,37525.35,65.57,2688,1524,0,1,3,Premium,Monthly,Debit Card,Yes,No,10,3288.61,No
CUST012647,20,Male,West Bengal,66,3313.29,198946.5,147.92,4080,1434,13,14,10,Basic,Monthly,UPI,No,No,23,1584.82,No
CUST012648,46,Male,West Bengal,50,1702.3,82926.24,287.13,3167,721,0,7,6,Standard,Yearly,Credit Card,Yes,No,43,2475.48,Yes
CUST012649,47,Female,Uttar Pradesh,32,327.7,9095.01,53.81,1619,2144,13,7,4,Basic,Monthly,Net Banking,No,Yes,6,2131.83,No
CUST012650,56,Male,Punjab,79,485.38,38650.08,10.65,4675,981,16,9,5,Basic,Monthly,Net Banking,No,No,2,3049.26,No
CUST012651,35,Female,Uttar Pradesh,71,2176.21,147550.17,89.12,4263,517,8,2,8,Basic,Monthly,Net Banking,No,No,10,3734.45,No
CUST012652,28,Female,West Bengal,73,4149.77,269975.32,46.91,3996,873,10,11,5,Standard,Yearly,Net Banking,No,No,18,2145.21,No
CUST012653,60,Male,Himachal Pradesh,55,1624.04,83221.78,200.41,2436,870,6,9,4,Premium,Yearly,Credit Card,Yes,Yes,42,3154.88,No
CUST012654,66,Female,Haryana,28,3854.02,94554.64,83.51,1944,1424,8,9,3,Basic,Yearly,Debit Card,No,No,23,3928.85,Yes
CUST012655,55,Male,Andhra Pradesh,86,373.15,31234.59,18.85,1915,1222,10,0,10,Basic,Yearly,UPI,Yes,Yes,10,3680.24,No
CUST012656,57,Female,Bihar,3,2029.29,5989.61,267.91,2508,2363,10,6,4,Premium,Monthly,Net Banking,Yes,No,15,2300.04,Yes
CUST012657,18,Male,Tamil Nadu,53,724.46,35749.23,14.84,592,2035,8,6,3,Standard,Yearly,UPI,Yes,No,13,897.87,No
CUST012658,46,Male,Karnataka,42,4331.39,166989.81,81.38,2205,2345,2,7,5,Basic,TwoYear,Cash,Yes,Yes,45,3283.36,No
CUST012659,27,Female,Kerala,2,4842.9,9879.1,72.09,2086,2830,8,7,5,Standard,Monthly,Net Banking,Yes,No,24,1561.91,Yes
CUST012660,45,Female,Rajasthan,22,1695.52,36003.87,7.05,4089,1768,7,0,2,Premium,Yearly,UPI,No,No,38,3150.42,No
CUST012661,48,Male,West Bengal,25,4945.43,121583.92,49.57,2507,1511,4,13,8,Standard,Yearly,Net Banking,No,No,14,1184.86,Yes
CUST012662,36,Male,Assam,89,3786.31,295028.67,244.45,2583,158,4,12,10,Premium,Monthly,Credit Card,Yes,No,29,2780.52,No
CUST012663,20,Male,Rajasthan,32,106.05,3368.71,11.26,1950,1097,14,0,10,Standard,Monthly,Debit Card,No,No,51,3688.8,Yes
CUST012664,53,Male,Assam,108,2477.83,251260.86,6.97,954,1851,4,9,9,Basic,TwoYear,UPI,Yes,No,28,2777.93,No
CUST012665,60,Male,Punjab,7,4187.09,27062.57,190.21,2238,1259,1,0,6,Basic,Monthly,Net Banking,No,No,18,2653.13,No
CUST012666,32,Female,Odisha,62,2715.99,174433.4,26.68,4248,1986,12,5,7,Standard,Monthly,Debit Card,No,No,38,798.55,No
CUST012667,50,Male,Tamil Nadu,31,2794.81,74577.8,111.47,1418,704,13,14,12,Basic,Yearly,UPI,No,No,29,510.15,No
CUST012668,58,Female,Assam,63,2293.73,128482.46,0.64,4587,564,0,5,4,Basic,TwoYear,Net Banking,No,No,39,387.91,No
CUST012669,60,Male,Chhattisgarh,37,2035.69,69672.09,108.71,1673,1063,17,6,8,Basic,Monthly,Debit Card,No,No,20,803.02,No
CUST012670,68,Female,Odisha,68,234.24,14571.35,95.41,1672,1617,2,11,9,Basic,Yearly,Net Banking,No,No,14,2251.63,No
CUST012671,62,Male,Rajasthan,97,3146.49,290601.22,183.81,1731,107,13,10,1,Standard,Monthly,Cash,No,No,14,2117.24,No
CUST012672,43,Female,Jharkhand,79,3856.96,283425.82,149.73,3588,2743,6,2,9,Premium,Monthly,Credit Card,Yes,No,48,754.77,No
CUST012673,33,Male,Karnataka,9,3971.87,36020.57,203.56,3087,2490,19,14,5,Premium,TwoYear,UPI,No,Yes,48,302.73,No
CUST012674,53,Female,Karnataka,70,3160.72,222046.93,280.76,2380,830,15,12,8,Basic,Monthly,Net Banking,No,No,33,2140.69,Yes
CUST012675,50,Male,Jharkhand,46,1772.26,81888.78,238.55,4865,2488,9,4,0,Basic,Monthly,UPI,No,Yes,55,3357.73,No
CUST012676,37,Male,Uttarakhand,95,210.79,18500.56,280.07,4881,2967,10,12,7,Premium,Monthly,UPI,No,Yes,5,3846.88,Yes
CUST012677,30,Male,Gujarat,34,4489.32,142177.24,16.27,292,521,4,2,9,Standard,TwoYear,Credit Card,No,No,60,2887.4,No
CUST012678,50,Male,Uttar Pradesh,108,2202.33,236446.5,297.1,3812,932,1,6,2,Standard,Yearly,Net Banking,No,No,14,1607.66,Yes
CUST012679,22,Female,Chhattisgarh,119,3045.76,317081.65,96.62,2824,2520,2,14,5,Standard,Yearly,Credit Card,No,No,49,2088.73,Yes
CUST012680,54,Female,Andhra Pradesh,60,1053.32,64487.45,83.02,2241,834,6,11,11,Standard,TwoYear,Net Banking,No,No,44,2737.08,No
CUST012681,31,Female,Telangana,102,795.58,77761.32,121.06,669,1880,1,1,7,Standard,Monthly,Debit Card,Yes,No,25,2441.28,No
CUST012682,44,Male,Chhattisgarh,13,525.41,6964.95,234.99,4881,2101,2,11,1,Standard,Yearly,Credit Card,No,No,49,1269.85,No
CUST012683,40,Male,Madhya Pradesh,36,4013.95,145762.35,286.29,2215,422,12,1,7,Standard,Yearly,UPI,Yes,No,17,3162.9,No
CUST012684,31,Female,Assam,96,3267.66,290129.5,166.27,2155,840,5,8,5,Premium,Yearly,Credit Card,Yes,Yes,5,2639.99,No
CUST012685,57,Female,Assam,86,3143.68,235294.47,46.32,4901,1670,4,2,2,Basic,Monthly,UPI,Yes,No,23,1859.63,No
CUST012686,21,Male,Uttar Pradesh,48,4605.05,228594.55,64.22,1036,117,10,5,1,Premium,Yearly,Credit Card,No,Yes,60,2820.8,No
CUST012687,56,Female,Telangana,93,877.69,75007.09,121.61,2172,533,10,6,6,Standard,Monthly,Net Banking,No,No,54,613.81,Yes
CUST012688,69,Female,Haryana,75,934.32,64800.82,109.73,4055,1735,17,10,3,Standard,TwoYear,Credit Card,Yes,No,55,2850.12,No
CUST012689,36,Female,Himachal Pradesh,6,1028.4,6366.68,71.48,30,2936,18,4,1,Premium,Monthly,UPI,Yes,No,16,1441.38,Yes
CUST012690,64,Male,Andhra Pradesh,5,2174.51,11236.45,255.07,4086,2447,14,2,8,Standard,Yearly,Credit Card,No,No,10,2811.05,No
CUST012691,21,Female,Madhya Pradesh,65,4383.69,257181.36,84.03,319,810,4,14,7,Basic,Monthly,Credit Card,No,Yes,42,2447.31,No
CUST012692,47,Male,Telangana,115,4419.22,441020.45,177.83,1927,728,7,0,9,Premium,Monthly,Cash,Yes,No,29,2930.63,No
CUST012693,36,Female,Chhattisgarh,103,2993.88,262182.53,143.79,2520,2453,17,3,2,Premium,Yearly,Debit Card,No,No,10,3922.65,No
CUST012694,48,Male,Himachal Pradesh,50,3324.9,155881.1,277.04,3703,494,9,8,4,Basic,Monthly,Net Banking,No,Yes,41,3069.63,Yes
CUST012695,48,Female,Tamil Nadu,74,4499.04,320848.53,188.68,4052,90,13,6,8,Basic,Yearly,Credit Card,No,No,54,3704.12,Yes
CUST012696,26,Female,Chhattisgarh,74,3158.67,211318.19,99.63,1054,2829,2,3,12,Standard,Yearly,Cash,No,No,6,412.15,Yes
CUST012697,70,Male,Uttarakhand,113,1226.02,124956.38,191.61,141,1072,3,15,7,Premium,Yearly,UPI,No,No,25,1749.25,Yes
CUST012698,30,Male,Telangana,24,3554.08,78589.84,95.67,56,2702,0,12,11,Basic,Yearly,Credit Card,No,No,14,1532.66,Yes
CUST012699,31,Female,Chhattisgarh,7,3872.46,24467.44,27.26,215,1635,7,6,11,Basic,Monthly,UPI,No,No,41,2562.82,Yes
CUST012700,63,Male,Assam,86,3213.19,282327.39,145.56,1869,1740,4,11,2,Basic,TwoYear,Net Banking,No,No,47,2082.91,No
CUST012701,27,Male,Bihar,58,1440.49,81757.85,258.06,75,1690,1,11,4,Standard,Monthly,Credit Card,Yes,No,35,2482.94,No
CUST012702,65,Male,Uttarakhand,21,2059.6,43934.52,272.75,254,2526,11,3,4,Premium,Monthly,Net Banking,No,No,30,3285.75,No
CUST012703,48,Female,Odisha,86,2405.9,211479.15,163.12,990,761,19,14,0,Basic,Yearly,Credit Card,No,No,30,1646.18,No
CUST012704,54,Female,Uttar Pradesh,33,811.96,25106.67,209.86,2225,2815,9,4,8,Premium,Yearly,Credit Card,Yes,No,6,136.67,No
CUST012705,40,Female,Punjab,44,2315.89,96347.23,183.21,1936,2174,10,5,9,Standard,Monthly,Credit Card,No,No,33,1131.26,Yes
CUST012706,44,Male,West Bengal,25,889.87,23260.4,243.25,166,2066,4,7,0,Basic,Yearly,Debit Card,No,No,47,2410.23,No
CUST012707,23,Male,Madhya Pradesh,95,2547.31,245229.43,30.97,3543,2631,0,10,10,Standard,TwoYear,UPI,No,No,38,231.73,Yes
CUST012708,43,Male,West Bengal,113,348.97,39811.34,120.41,4777,2707,19,2,2,Standard,Yearly,UPI,No,No,57,2737.64,No
CUST012709,19,Female,Himachal Pradesh,80,4747.8,367192.06,75.92,1654,1539,17,5,12,Basic,Monthly,UPI,No,Yes,27,2261.29,Yes
CUST012710,62,Male,Tamil Nadu,116,1307.09,142863.22,1.97,985,1779,14,10,8,Standard,Monthly,Credit Card,Yes,No,35,3580.81,No
CUST012711,30,Male,Uttar Pradesh,15,2388.37,36861.7,248.98,790,963,5,5,8,Premium,Monthly,UPI,No,Yes,17,2620.64,No
CUST012712,68,Female,Karnataka,29,260.49,7636.64,40.26,3311,1738,6,1,2,Standard,Yearly,Credit Card,No,Yes,48,2940.71,No
CUST012713,67,Female,Himachal Pradesh,83,1044.34,82637.26,97.01,3982,1479,5,9,3,Standard,TwoYear,Debit Card,No,No,7,987.38,Yes
CUST012714,36,Male,Odisha,52,3496.9,164400.12,260.06,728,864,4,1,9,Premium,Monthly,Credit Card,Yes,Yes,4,3974.59,No
CUST012715,18,Male,Himachal Pradesh,17,647.82,9685.39,216.4,1935,2516,8,0,5,Standard,Monthly,UPI,Yes,No,36,2154.7,No
CUST012716,57,Female,Punjab,90,3177.93,274727.93,170.31,3099,2832,11,2,2,Basic,Yearly,Credit Card,No,No,30,3558.85,No
CUST012717,49,Female,Jharkhand,100,110.14,10013.99,93.08,4283,117,14,11,9,Premium,TwoYear,Credit Card,No,No,13,3765.12,No
CUST012718,39,Male,Chhattisgarh,36,2378.55,77308.47,154.6,2971,2356,18,4,6,Basic,Yearly,UPI,No,No,57,2451.71,Yes
CUST012719,65,Female,Andhra Pradesh,35,3634.58,110820.17,16.87,4503,2917,15,4,11,Standard,TwoYear,Net Banking,Yes,No,51,1777.07,No
CUST012720,46,Male,Andhra Pradesh,40,4638.84,158999.87,218.19,4965,1364,2,1,2,Standard,Monthly,Net Banking,No,No,21,2690.49,No
CUST012721,19,Female,Gujarat,23,2514.9,58228.56,71.19,662,2735,19,14,7,Standard,Yearly,UPI,No,No,48,1780.27,No
CUST012722,57,Male,Telangana,73,4218.61,268415.73,143.76,465,891,4,0,5,Standard,TwoYear,Credit Card,Yes,Yes,50,1738.99,No
CUST012723,55,Male,Himachal Pradesh,34,4032.7,140912.8,28.34,3929,1529,20,14,9,Premium,Yearly,UPI,No,No,42,1374.1,No
CUST012724,65,Female,Himachal Pradesh,58,1549.28,80221.53,213.24,956,1034,20,14,4,Basic,Yearly,Net Banking,Yes,No,56,2139.3,No
CUST012725,28,Female,Gujarat,115,4386.19,505387.96,268.75,3942,1977,7,9,4,Basic,Yearly,Debit Card,Yes,No,13,3732.7,No
CUST012726,34,Female,Kerala,118,3237.39,387589.36,136.78,2650,2264,0,1,7,Basic,Yearly,Cash,Yes,No,59,3517.99,No
CUST012727,68,Female,Maharashtra,82,610.5,50487.08,24.97,2860,175,5,7,2,Standard,Monthly,Debit Card,Yes,No,36,3671.4,Yes
CUST012728,60,Male,Uttar Pradesh,80,4701.65,385374.0,283.52,1243,875,2,3,5,Standard,Yearly,Debit Card,No,Yes,20,495.17,No
CUST012729,25,Male,Assam,61,965.72,54075.1,134.11,1431,896,3,5,4,Basic,Monthly,Credit Card,No,No,57,417.73,No
CUST012730,39,Male,Chhattisgarh,96,2404.77,241749.26,24.1,3411,1154,4,5,0,Premium,Monthly,Net Banking,No,Yes,52,2614.34,No
CUST012731,21,Female,Punjab,28,2385.19,60502.09,56.53,1953,2129,8,10,4,Basic,Monthly,Credit Card,Yes,No,30,2117.18,Yes
CUST012732,28,Male,Himachal Pradesh,60,3163.66,196816.28,35.95,2352,1803,7,9,2,Basic,Monthly,UPI,No,Yes,57,1072.92,No
CUST012733,25,Male,Odisha,32,3358.29,100747.41,59.26,3342,1916,3,5,11,Premium,Yearly,Debit Card,No,No,7,1100.3,No
CUST012734,26,Male,Chhattisgarh,114,1241.25,121888.33,46.74,1036,1770,14,12,2,Basic,Yearly,Credit Card,No,No,32,3081.35,No
CUST012735,43,Female,Gujarat,58,1826.97,106704.24,276.86,28,325,9,10,10,Standard,Monthly,UPI,Yes,Yes,49,3083.43,Yes
CUST012736,19,Female,Bihar,82,808.49,66792.22,62.72,1835,2450,17,15,12,Basic,Yearly,Credit Card,No,No,46,2163.62,Yes
CUST012737,33,Female,West Bengal,44,717.48,28079.46,132.59,4494,2247,20,15,1,Standard,TwoYear,Cash,Yes,Yes,26,1322.26,No
CUST012738,48,Male,Madhya Pradesh,34,4142.83,142927.16,218.96,2075,2763,7,8,10,Basic,TwoYear,Net Banking,No,No,40,1532.48,No
CUST012739,23,Female,Odisha,93,3778.53,309767.58,203.09,4944,598,19,2,4,Basic,Monthly,UPI,No,No,60,2421.92,Yes
CUST012740,70,Male,Madhya Pradesh,21,2269.15,41947.54,286.94,832,2055,10,14,7,Basic,Monthly,Credit Card,No,No,52,3871.59,Yes
CUST012741,38,Male,West Bengal,1,569.96,576.68,289.81,4345,2021,20,8,9,Premium,Monthly,UPI,No,No,32,479.1,Yes
CUST012742,43,Male,Himachal Pradesh,55,2304.62,115098.28,171.21,3819,5,10,9,0,Premium,Monthly,UPI,No,No,24,3137.58,No
CUST012743,36,Male,Himachal Pradesh,80,1542.83,106810.19,225.69,3411,1143,16,5,1,Premium,Monthly,Debit Card,Yes,No,36,980.55,No
CUST012744,45,Female,Uttar Pradesh,49,3911.8,199588.53,115.81,4154,568,7,14,11,Basic,TwoYear,UPI,Yes,Yes,26,2118.91,No
CUST012745,25,Female,Maharashtra,97,573.53,53485.45,128.78,3441,2580,4,1,0,Basic,Monthly,Debit Card,No,No,3,2164.46,No
CUST012746,31,Male,Karnataka,21,2311.71,45614.49,31.31,4706,2952,19,10,5,Basic,Monthly,UPI,No,No,46,2803.85,Yes
CUST012747,41,Female,Uttar Pradesh,119,2997.8,339194.53,202.03,1293,1283,18,8,5,Standard,Yearly,Cash,No,Yes,6,2500.8,No
CUST012748,65,Male,Gujarat,99,4930.05,480309.7,81.18,1058,2361,7,13,6,Basic,Monthly,UPI,No,Yes,20,3740.4,Yes
CUST012749,61,Male,Karnataka,55,539.08,30311.57,23.96,514,412,4,1,3,Basic,Monthly,UPI,No,Yes,31,1431.94,No
CUST012750,54,Male,Karnataka,27,658.41,17501.81,29.47,1520,1742,10,2,9,Basic,Monthly,Debit Card,No,No,8,1166.35,No
CUST012751,43,Male,Chhattisgarh,20,4941.44,98621.78,216.71,2532,2332,8,8,8,Premium,TwoYear,UPI,Yes,No,23,2551.18,No
CUST012752,48,Male,Bihar,95,2087.56,175716.0,68.68,326,2784,8,11,7,Basic,Monthly,Credit Card,No,No,10,3622.26,Yes
CUST012753,68,Female,Tamil Nadu,16,3744.2,55523.11,231.0,4952,1352,3,5,0,Basic,TwoYear,Debit Card,Yes,No,59,1246.75,No
